Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m
habibti,mesos millionaires,1.031,232.023,0.999,148.337,0.655,0.793,0.416,0.026,0.141,43.0,https://www.vlr.gg/player/28547/habibti?timespan=90d,0.3,1.0
hAwksinho,Coalesce,0.926,196.268,0.888,121.815,0.719,0.67,0.469,0.077,0.077,142.0,https://www.vlr.gg/player/40697/hawksinho?timespan=90d,0.85,0.85
Hada,Bon Bon Bum Contra,0.934,219.444,0.95,146.744,0.671,0.742,0.207,0.152,0.153,248.0,https://www.vlr.gg/player/48012/hada?timespan=90d,0.85,0.85
riv,Refrag,1.017,176.206,1.019,103.662,0.67,0.653,0.367,0.063,0.063,63.0,https://www.vlr.gg/player/25400/riv?timespan=90d,0.3,1.0
rYn,UCAM Esports Club,0.814,162.462,0.711,105.782,0.565,0.566,0.357,0.026,0.182,39.0,https://www.vlr.gg/player/18192/ryn?timespan=90d,0.959,0.897
Zeke,Blue Otter,0.619,125.053,0.582,83.761,0.607,0.429,0.228,0.009,0.03,114.0,https://www.vlr.gg/player/31575/zeke?timespan=90d,0.887,0.93
MerSa,Digital Athletics,0.703,127.071,0.566,88.114,0.701,0.394,0.481,0.057,0.086,91.0,https://www.vlr.gg/player/4892/mersa?timespan=90d,0.952,0.929
RJM,SSalama,0.988,203.125,0.98,143.025,0.625,0.675,0.2,0.175,0.148,80.0,https://www.vlr.gg/player/48243/rjm?timespan=90d,0.85,0.85
Tykki,SSalama,1.09,202.75,1.09,137.675,0.765,0.71,0.337,0.1,0.048,80.0,https://www.vlr.gg/player/48244/tykki?timespan=90d,0.85,0.85
Bard0lf,PULSE,0.959,167.7,0.874,113.848,0.731,0.623,0.321,0.035,0.02,85.0,https://www.vlr.gg/player/12673/bard0lf?timespan=90d,0.952,0.932
E13,Chivas Esports,0.853,167.174,0.802,116.558,0.716,0.568,0.367,0.058,0.063,210.0,https://www.vlr.gg/player/48551/e13?timespan=90d,0.85,0.85
marceline,YFP X,0.922,218.757,0.983,132.459,0.583,0.765,0.085,0.174,0.194,103.0,https://www.vlr.gg/player/14403/marceline?timespan=90d,0.3,1.0
Elab0rate,YFP X,0.817,174.749,0.792,114.396,0.625,0.635,0.177,0.093,0.119,103.0,https://www.vlr.gg/player/30700/elab0rate?timespan=90d,0.3,1.0
TWEEZY,wombat123,0.754,130.144,0.666,85.555,0.665,0.473,0.288,0.044,0.057,142.0,https://www.vlr.gg/player/50287/tweezy?timespan=90d,0.85,0.85
Dheny,wombat123,0.982,207.675,0.92,131.29,0.738,0.69,0.338,0.033,0.08,142.0,https://www.vlr.gg/player/46517/dheny?timespan=90d,0.85,0.85
narky poo,wombat123,1.138,229.906,1.1,149.762,0.741,0.831,0.165,0.139,0.166,142.0,https://www.vlr.gg/player/50288/narky-poo?timespan=90d,0.85,0.85
DaGG3r,Lost Puppies,1.115,197.225,1.18,135.715,0.756,0.703,0.355,0.062,0.072,264.0,https://www.vlr.gg/player/29553/dagg3r?timespan=90d,0.85,0.85
msh,Szach Mat,1.199,243.557,1.545,158.833,0.735,0.89,0.193,0.108,0.09,246.0,https://www.vlr.gg/player/37840/msh?timespan=90d,0.85,0.85
Unfair,FOKUS,0.93,182.0,0.97,123.6,0.62,0.67,0.12,0.12,0.14,42.0,https://www.vlr.gg/player/23237/unfair?timespan=90d,0.955,0.874
Kuba,FOKUS,1.066,204.905,1.111,139.114,0.716,0.74,0.334,0.071,0.071,42.0,https://www.vlr.gg/player/2052/kuba?timespan=90d,0.965,0.908
Bon,Aspyre x Swarm,1.13,207.184,1.15,136.86,0.744,0.759,0.357,0.055,0.041,737.0,https://www.vlr.gg/player/24587/bon?timespan=90d,0.85,0.85
Patrui,S2G Esports,0.96,176.2,1.0,122.0,0.71,0.64,0.14,0.08,0.06,96.0,https://www.vlr.gg/player/11531/patrui?timespan=90d,0.952,0.925
restro,Purpose Gaming,1.042,228.185,1.108,145.257,0.682,0.807,0.136,0.138,0.124,138.0,https://www.vlr.gg/player/33693/restro?timespan=90d,0.85,0.85
AcZy,Exsto Gaming,1.158,243.075,1.31,156.342,0.753,0.925,0.208,0.189,0.075,53.0,https://www.vlr.gg/player/44723/aczy?timespan=90d,0.955,0.76
apu,Retiraos,1.018,240.406,1.12,160.654,0.702,0.819,0.248,0.153,0.14,101.0,https://www.vlr.gg/player/50450/apu?timespan=90d,0.85,0.85
jEEE,ZOL Esports,0.966,183.719,0.947,122.4,0.764,0.653,0.358,0.055,0.059,503.0,https://www.vlr.gg/player/21677/jeee?timespan=90d,0.972,0.869
Ketzai,Unicorn Cyber Da Nang,0.808,180.6,0.817,116.951,0.641,0.608,0.243,0.1,0.142,672.0,https://www.vlr.gg/player/49584/ketzai?timespan=90d,0.82,0.82
QuinT,Unicorn Cyber Da Nang,0.98,169.645,0.898,117.429,0.703,0.607,0.397,0.044,0.059,707.0,https://www.vlr.gg/player/49565/quint?timespan=90d,0.82,0.82
X1nh,Unicorn Cyber Da Nang,0.935,215.004,0.946,139.393,0.665,0.75,0.225,0.16,0.157,707.0,https://www.vlr.gg/player/49566/x1nh?timespan=90d,0.82,0.82
prettyMy,Unicorn Cyber Da Nang,0.842,175.714,0.671,116.966,0.659,0.575,0.401,0.0,0.089,35.0,https://www.vlr.gg/player/49567/prettymy?timespan=90d,0.82,0.82
KeA,Unicorn Cyber Da Nang,1.073,200.725,1.049,131.197,0.726,0.719,0.324,0.057,0.045,707.0,https://www.vlr.gg/player/8165/kea?timespan=90d,0.961,0.814
Creamm,Unicorn Cyber Da Nang,0.969,222.076,0.979,145.473,0.653,0.746,0.195,0.123,0.13,707.0,https://www.vlr.gg/player/49564/creamm?timespan=90d,0.82,0.82
Sunshine,TYLOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/14453/sunshine?timespan=90d,0.85,0.85
AC,Chosen Clique Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/14445/ac?timespan=90d,1.0,1.0
nTK,Team Big BAAM,1.073,203.54,1.108,138.838,0.72,0.723,0.296,0.088,0.078,870.0,https://www.vlr.gg/player/1432/ntk?timespan=90d,0.961,0.796
P1nA,Team Big BAAM,1.086,198.321,1.081,130.218,0.734,0.691,0.435,0.081,0.076,765.0,https://www.vlr.gg/player/1431/p1na?timespan=90d,0.96,0.795
Athan,DRX Prospects,1.049,186.063,0.893,133.062,0.736,0.626,0.446,0.066,0.078,571.0,https://www.vlr.gg/player/34982/athan?timespan=90d,0.943,0.983
free1ng,DRX,1.052,189.915,1.003,128.605,0.739,0.662,0.237,0.072,0.102,539.0,https://www.vlr.gg/player/1916/freeing?timespan=90d,0.998,0.989
aco,ZETA DIVISION GC,0.814,158.147,0.706,103.839,0.687,0.54,0.413,0.049,0.076,283.0,https://www.vlr.gg/player/29316/aco?timespan=90d,0.3,1.0
tdawgg,TSM,0.981,181.605,1.026,123.061,0.744,0.645,0.433,0.065,0.088,410.0,https://www.vlr.gg/player/3007/tdawgg?timespan=90d,0.924,0.93
XXiF,TSM,1.01,173.211,1.054,119.373,0.742,0.629,0.206,0.059,0.048,341.0,https://www.vlr.gg/player/1023/xxif?timespan=90d,0.954,0.935
Sand,The Ultimates,1.101,197.413,1.235,133.705,0.731,0.74,0.199,0.062,0.062,422.0,https://www.vlr.gg/player/6503/sand?timespan=90d,0.958,0.835
rezy,Al-Qadsiah Esports,0.843,164.166,0.797,108.527,0.688,0.575,0.362,0.07,0.093,446.0,https://www.vlr.gg/player/11914/rezy?timespan=90d,0.955,0.814
Psilence,DRAGONS,0.894,220.984,0.93,138.05,0.628,0.76,0.153,0.219,0.245,268.0,https://www.vlr.gg/player/46250/sogeking?timespan=90d,0.955,0.814
Sinaway,Next Gen,1.202,222.219,1.283,148.352,0.744,0.807,0.332,0.107,0.085,555.0,https://www.vlr.gg/player/29821/sinaway?timespan=90d,0.961,0.806
BiggieCheese,Next Gen,1.079,202.76,1.014,134.048,0.757,0.691,0.467,0.084,0.085,555.0,https://www.vlr.gg/player/31255/bige?timespan=90d,0.961,0.806
Rudi,100 Thieves,1.273,234.81,1.365,153.754,0.785,0.814,0.456,0.151,0.135,141.0,https://www.vlr.gg/player/16045/rudi?timespan=90d,0.82,0.82
シガレット,APAY Academy,1.098,218.128,1.121,146.76,0.597,0.725,0.342,0.064,0.06,47.0,https://www.vlr.gg/player/49541/?timespan=90d,0.82,0.82
Yatoo,APAY eSports,0.909,177.019,0.848,118.542,0.705,0.603,0.299,0.046,0.028,227.0,https://www.vlr.gg/player/21826/yatoo?timespan=90d,0.82,0.82
ACHRF,Onyx Ravens,1.095,219.198,1.056,151.073,0.726,0.74,0.317,0.102,0.066,326.0,https://www.vlr.gg/player/12333/achrf?timespan=90d,0.955,0.82
JinNy,Ambitious Legend Gaming GC,0.788,139.875,0.636,89.504,0.548,0.476,0.365,0.04,0.044,71.0,https://www.vlr.gg/player/1909/jinny?timespan=90d,0.627,1.0
Muffyn,Ambitious Legend Gaming GC,0.723,192.901,0.803,117.593,0.575,0.691,0.07,0.168,0.225,71.0,https://www.vlr.gg/player/13232/muffyn?timespan=90d,0.3,1.0
ZiXuan,Rare Atom,0.928,186.525,0.881,128.263,0.741,0.598,0.475,0.097,0.092,251.0,https://www.vlr.gg/player/4763/zixuan?timespan=90d,1.0,1.0
Qlove,Blue Eyes White Dragon,0.835,158.838,0.897,109.007,0.691,0.568,0.151,0.042,0.097,74.0,https://www.vlr.gg/player/48694/finestqueue?timespan=90d,0.82,0.82
Pr1ck,Blue Eyes White Dragon,0.931,190.384,0.915,123.187,0.685,0.664,0.314,0.101,0.139,982.0,https://www.vlr.gg/player/48695/pricckk?timespan=90d,0.82,0.82
Toki,Team Falcons Vega,1.052,200.558,1.021,132.917,0.726,0.693,0.408,0.088,0.084,515.0,https://www.vlr.gg/player/20055/toki?timespan=90d,0.3,1.0
eva,Team Falcons Vega,0.979,166.384,1.069,109.264,0.697,0.602,0.208,0.026,0.044,112.0,https://www.vlr.gg/player/19371/eva?timespan=90d,0.3,1.0
marin,REVE RISE MAX,1.12,215.158,1.21,148.162,0.719,0.764,0.221,0.088,0.101,408.0,https://www.vlr.gg/player/1027/marin?timespan=90d,0.957,0.84
RIPablo,IGZIST,0.932,170.133,0.91,106.389,0.752,0.604,0.413,0.057,0.063,531.0,https://www.vlr.gg/player/1973/ripablo?timespan=90d,0.97,0.861
rezq,G2 Gozen,0.824,207.498,0.877,132.269,0.641,0.711,0.18,0.181,0.23,281.0,https://www.vlr.gg/player/36175/rezq?timespan=90d,0.412,0.987
Joliinaa,GIANTX GC,1.034,201.993,1.023,135.148,0.73,0.684,0.372,0.061,0.062,207.0,https://www.vlr.gg/player/26632/joliinaa?timespan=90d,0.3,1.0
Miyori,HEROIC Valkyries,0.869,204.822,0.915,134.969,0.687,0.688,0.194,0.12,0.153,207.0,https://www.vlr.gg/player/24101/miyori?timespan=90d,0.3,1.0
Jovi,TALON,1.041,186.64,1.02,124.188,0.717,0.656,0.322,0.064,0.098,240.0,https://www.vlr.gg/player/6570/jovi?timespan=90d,0.82,0.82
romily,KRÜ BLAZE,1.054,195.16,1.159,130.288,0.723,0.716,0.233,0.056,0.047,223.0,https://www.vlr.gg/player/18982/romily?timespan=90d,0.3,0.963
Cinjvv,IHC Esports,0.998,214.62,1.036,141.96,0.662,0.764,0.194,0.107,0.098,370.0,https://www.vlr.gg/player/40890/chinjvv?timespan=90d,0.85,0.85
Asteriskk,Alter Ego,0.78,142.0,0.71,93.9,0.7,0.5,0.5,0.0,0.2,20.0,https://www.vlr.gg/player/1742/asteriskk?timespan=90d,0.85,0.85
Akira,Royal Legion,0.653,178.233,0.709,122.7,0.619,0.583,0.247,0.187,0.218,60.0,https://www.vlr.gg/player/42323/akira?timespan=90d,0.82,0.82
laser,NXT,1.079,231.476,1.115,150.172,0.7,0.799,0.207,0.147,0.128,294.0,https://www.vlr.gg/player/23421/lsr?timespan=90d,0.85,0.85
DeadInk,Fenerbahçe Esports,0.953,214.889,0.981,134.959,0.69,0.745,0.159,0.133,0.144,162.0,https://www.vlr.gg/player/5564/deadink?timespan=90d,0.953,0.927
shinnok,Metizport,1.333,239.341,1.384,161.498,0.782,0.848,0.342,0.111,0.051,266.0,https://www.vlr.gg/player/33358/shinnok?timespan=90d,0.955,0.85
Timotino,Rock Bottom,1.235,276.976,1.342,174.807,0.72,0.965,0.214,0.218,0.173,1925.0,https://www.vlr.gg/player/29893/timotino?timespan=90d,0.89,0.93
alvinboy,Berzerkers,1.101,228.53,1.154,149.984,0.729,0.821,0.285,0.114,0.092,1482.0,https://www.vlr.gg/player/17770/alvinboy?timespan=90d,0.852,0.937
Matt,Rock Bottom,1.013,193.521,1.032,128.389,0.733,0.666,0.337,0.102,0.103,1817.0,https://www.vlr.gg/player/3719/matt?timespan=90d,0.899,0.93
Supp,FAWZ Purple,0.77,187.809,0.78,130.029,0.661,0.635,0.251,0.128,0.154,124.0,https://www.vlr.gg/player/44356/supp?timespan=90d,0.82,0.82
Ancient,FAWZ Purple,1.159,213.332,1.149,134.645,0.705,0.78,0.361,0.066,0.049,124.0,https://www.vlr.gg/player/47488/ancient?timespan=90d,0.82,0.82
chapix,Lilmix,1.227,259.447,1.302,166.524,0.732,0.865,0.364,0.175,0.146,257.0,https://www.vlr.gg/player/47926/chapix?timespan=90d,0.955,0.87
speedy,Lilmix,0.737,158.2,0.811,116.273,0.558,0.579,0.089,0.045,0.155,45.0,https://www.vlr.gg/player/16421/speedy?timespan=90d,0.955,0.9
W1LL,EXO Clan,0.924,172.787,0.952,107.259,0.729,0.586,0.253,0.078,0.047,330.0,https://www.vlr.gg/player/24426/w1ll?timespan=90d,0.955,0.87
mezoky,EXO Clan,1.123,208.852,1.227,138.865,0.759,0.727,0.371,0.082,0.059,330.0,https://www.vlr.gg/player/9943/mezoky?timespan=90d,0.955,0.854
sakura,NIX VISION,1.025,214.478,1.025,136.157,0.722,0.757,0.346,0.079,0.117,407.0,https://www.vlr.gg/player/25279/sakura?timespan=90d,0.955,0.84
Septem7,All Gamers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/3031/septem7?timespan=90d,0.85,0.85
UR,REIGNITE Lily,0.91,176.236,0.834,118.959,0.666,0.601,0.337,0.079,0.096,175.0,https://www.vlr.gg/player/39902/ur?timespan=90d,0.3,1.0
krejz,Barça eSports,1.006,227.325,1.116,150.807,0.691,0.793,0.144,0.198,0.185,97.0,https://www.vlr.gg/player/41220/krejzzs?timespan=90d,0.85,0.85
YoWamu,REVE RISE MAX,0.951,230.083,1.009,150.694,0.713,0.764,0.218,0.232,0.254,360.0,https://www.vlr.gg/player/34785/yowamu?timespan=90d,0.955,0.84
Ask,Murash Gaming,1.028,200.842,1.037,131.594,0.728,0.686,0.279,0.085,0.066,461.0,https://www.vlr.gg/player/23971/ask?timespan=90d,0.958,0.851
kurozooted,REVE RISE MAX,0.995,181.032,0.978,121.399,0.747,0.652,0.37,0.048,0.067,480.0,https://www.vlr.gg/player/10658/kurozooted?timespan=90d,0.969,0.891
ScoPe,REVE RISE MAX,0.994,191.266,1.055,128.222,0.692,0.705,0.172,0.095,0.073,360.0,https://www.vlr.gg/player/47469/scope?timespan=90d,0.955,0.84
Ady,REVE RISE MAX,1.086,201.625,1.094,131.232,0.77,0.726,0.394,0.081,0.044,480.0,https://www.vlr.gg/player/47467/ady?timespan=90d,0.955,0.84
Mallu,KAMK.GG,0.602,156.576,0.504,106.645,0.604,0.486,0.183,0.03,0.03,33.0,https://www.vlr.gg/player/48241/mallu?timespan=90d,0.85,0.85
Teltta,KAMK.GG,0.882,226.97,0.862,137.679,0.545,0.789,0.091,0.182,0.12,33.0,https://www.vlr.gg/player/38338/teltta?timespan=90d,0.85,0.85
Lotusflower,KAMK.GG,0.685,131.939,0.513,84.618,0.576,0.422,0.18,0.091,0.032,33.0,https://www.vlr.gg/player/48287/lotusflower?timespan=90d,0.85,0.85
JeqeBRRRRR,KAMK.GG,0.574,123.576,0.607,75.852,0.575,0.486,0.153,0.03,0.213,33.0,https://www.vlr.gg/player/48239/jeqebrrrrr?timespan=90d,0.85,0.85
malinenn,KAMK.GG,0.419,121.939,0.416,76.676,0.515,0.392,0.244,0.062,0.21,33.0,https://www.vlr.gg/player/48240/malinenn?timespan=90d,0.85,0.85
Ri0,True Rippers,0.846,160.354,0.81,107.633,0.694,0.568,0.285,0.091,0.074,464.0,https://www.vlr.gg/player/3502/ri0?timespan=90d,1.0,1.0
Marcai,True Rippers,1.004,229.292,1.008,148.106,0.71,0.797,0.189,0.167,0.173,464.0,https://www.vlr.gg/player/46121/marcai?timespan=90d,0.82,0.82
BatmaN,True Rippers,0.844,179.216,0.867,112.072,0.665,0.666,0.185,0.063,0.088,129.0,https://www.vlr.gg/player/40057/batman?timespan=90d,0.82,0.82
R0meo,True Rippers,0.903,178.333,0.923,116.899,0.726,0.625,0.237,0.13,0.098,335.0,https://www.vlr.gg/player/46048/r0meo?timespan=90d,0.82,0.82
WAT,True Rippers,1.144,233.534,1.198,147.732,0.761,0.849,0.347,0.081,0.065,464.0,https://www.vlr.gg/player/1770/wat?timespan=90d,1.0,1.0
RvK,True Rippers,1.026,199.523,1.046,131.552,0.703,0.694,0.292,0.062,0.082,464.0,https://www.vlr.gg/player/12323/rvk?timespan=90d,0.997,1.0
zaj,YDZ Esports,1.042,237.715,1.06,159.305,0.708,0.815,0.243,0.144,0.136,2454.0,https://www.vlr.gg/player/41550/zaj?timespan=90d,0.892,0.93
sambae,YDZ Esports,0.983,166.32,0.964,111.034,0.735,0.601,0.305,0.046,0.058,2505.0,https://www.vlr.gg/player/29685/sambae?timespan=90d,0.891,0.93
hieu,YDZ Esports,1.0,239.067,1.074,155.735,0.695,0.835,0.205,0.192,0.164,1456.0,https://www.vlr.gg/player/42064/hieu?timespan=90d,0.899,0.93
exile,YDZ Esports,0.981,198.61,0.987,130.565,0.724,0.714,0.298,0.061,0.077,2427.0,https://www.vlr.gg/player/39240/exile?timespan=90d,0.893,0.93
Muddy,YDZ Esports,1.243,236.567,1.318,157.686,0.759,0.852,0.297,0.094,0.065,2338.0,https://www.vlr.gg/player/28892/muddy?timespan=90d,0.895,0.93
payne,CSP Val Blue,1.048,214.16,1.072,141.961,0.718,0.757,0.272,0.108,0.096,1529.0,https://www.vlr.gg/player/39239/payne?timespan=90d,0.89,0.93
turkish,SAGAZ,1.11,203.05,1.103,130.656,0.73,0.746,0.216,0.08,0.063,163.0,https://www.vlr.gg/player/32801/turkish?timespan=90d,0.955,0.9
str0nda,SAGAZ,0.95,183.609,0.874,121.826,0.72,0.64,0.358,0.087,0.073,163.0,https://www.vlr.gg/player/23855/str0nda?timespan=90d,0.947,0.9
HiiiK,SAGAZ,0.926,202.316,0.872,135.299,0.669,0.671,0.379,0.099,0.145,163.0,https://www.vlr.gg/player/22914/hiiik?timespan=90d,0.936,0.9
rodd,SAGAZ,0.912,209.994,0.915,143.933,0.654,0.71,0.227,0.151,0.154,163.0,https://www.vlr.gg/player/41864/rodd?timespan=90d,0.941,0.9
TORONTO,SAGAZ,0.948,176.545,0.95,122.482,0.691,0.648,0.2,0.067,0.089,163.0,https://www.vlr.gg/player/41676/toronto?timespan=90d,0.955,0.9
nwzera,Quantum Void,0.913,210.769,0.834,142.2,0.562,0.692,0.156,0.204,0.154,39.0,https://www.vlr.gg/player/50385/nwzera?timespan=90d,0.85,0.85
F1kenn,Quantum Void,1.045,233.923,1.028,140.069,0.715,0.843,0.358,0.055,0.105,39.0,https://www.vlr.gg/player/50401/f1kenn?timespan=90d,0.85,0.85
JayZ,Quantum Void,0.809,174.308,0.692,123.6,0.616,0.565,0.358,0.082,0.153,39.0,https://www.vlr.gg/player/50402/jayz?timespan=90d,0.85,0.85
Minnesota,Quantum Void,0.68,152.0,0.64,101.8,0.51,0.54,0.13,0.08,0.03,39.0,https://www.vlr.gg/player/50403/minnesota?timespan=90d,0.85,0.85
NCK,Quantum Void,0.626,119.385,0.482,82.731,0.564,0.388,0.232,0.027,0.132,39.0,https://www.vlr.gg/player/50404/nck?timespan=90d,0.85,0.85
Dep,ZETA DIVISION,1.195,264.008,1.338,160.167,0.712,0.922,0.231,0.229,0.152,118.0,https://www.vlr.gg/player/424/dep?timespan=90d,0.997,0.992
SugarZ3ro,ZETA DIVISION,0.979,176.766,0.978,115.084,0.695,0.628,0.382,0.095,0.017,96.0,https://www.vlr.gg/player/6668/sugarz3ro?timespan=90d,0.995,0.987
CLZ,ZETA DIVISION,1.019,183.669,0.942,123.776,0.715,0.645,0.385,0.042,0.075,96.0,https://www.vlr.gg/player/2615/clz?timespan=90d,0.976,0.913
SyouTa,ZETA DIVISION,0.693,149.109,0.775,95.784,0.611,0.554,0.169,0.059,0.094,96.0,https://www.vlr.gg/player/12990/syouta?timespan=90d,0.973,0.905
Xdll,ZETA DIVISION,0.93,189.552,0.974,128.795,0.644,0.68,0.155,0.098,0.115,96.0,https://www.vlr.gg/player/25221/xdll?timespan=90d,0.973,0.904
ALEKSANDAR,QoR,1.056,196.507,1.138,131.635,0.731,0.739,0.141,0.083,0.07,930.0,https://www.vlr.gg/player/1120/aleksandar?timespan=90d,0.902,0.93
nerve,QoR,1.094,203.752,1.065,132.21,0.749,0.704,0.464,0.07,0.073,1183.0,https://www.vlr.gg/player/754/nerve?timespan=90d,0.898,0.93
snarly,QoR,0.998,192.628,1.037,125.912,0.746,0.68,0.371,0.093,0.101,1890.0,https://www.vlr.gg/player/21878/snarly?timespan=90d,0.924,0.93
Logan,QoR,1.077,213.519,1.076,144.529,0.752,0.724,0.333,0.089,0.068,2079.0,https://www.vlr.gg/player/5093/logan?timespan=90d,0.908,0.93
Shiki,Team Jeicchu,0.46,148.0,0.46,109.0,0.54,0.46,0.15,0.15,0.23,13.0,https://www.vlr.gg/player/50043/shiki?timespan=90d,0.82,0.82
Calamari,Team Jeicchu,0.25,99.0,0.31,81.5,0.23,0.31,0.0,0.0,0.23,13.0,https://www.vlr.gg/player/50044/calamari?timespan=90d,0.82,0.82
Boyu,Team Jeicchu,0.78,208.0,0.62,141.2,0.54,0.62,0.15,0.0,0.08,13.0,https://www.vlr.gg/player/50045/boyu?timespan=90d,0.82,0.82
Shintaroux,Team Jeicchu,0.27,96.0,0.23,67.9,0.31,0.23,0.08,0.15,0.15,13.0,https://www.vlr.gg/player/50046/shintaroux?timespan=90d,0.82,0.82
Jeicchu,Team Jeicchu,0.39,183.0,0.53,103.6,0.46,0.62,0.08,0.0,0.0,13.0,https://www.vlr.gg/player/50047/jeicchu?timespan=90d,0.82,0.82
pedrojogadas,Attraction Force,0.79,185.5,0.782,118.864,0.64,0.637,0.321,0.071,0.16,44.0,https://www.vlr.gg/player/50724/pedrojogadas?timespan=90d,0.85,0.85
